아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
OinNcn90,,24.11.11,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,62kg,상의 66,"입었을때 어깨선 하단부 다 예쁘게 떨어지구요. 
착용감도 좋아요. 부드럽구 따뜻합니다.
단독으로 입어도 괜찮은거같아요 :)"
vYkQWX2A,,24.10.18,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,154cm,57kg,,제가 키가 작아서 좀 크긴한데 그래도 너~~~~무 따뜻해서 만족하고 있습니다!!갑자기 추워져서 감기 걸리겠다고 생각했는데 이 옷 덕분에 따뜻하게 보낼 수 있네요^^
ueaNcfWk,,24.10.17,빨강,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,163cm,49kg,상의 44,"생각보다 너무 커서.. 
완전 오버핏으로 입어야 될거 같아요
색상은 예뻐요
물빠지 또한 없네요
빠른배송으로 잘받았답니다"
KXeKKDKl,,23.12.12,네이비,메란,정사이즈예요,보통이에요,화면과 비슷해요,,,,"널널하고 기모가 너무 따듯해서 요즘 너무 잘 입고있어요
근데 목 부분이 세탁을 몇 번 하니까 벌써 쪼글쪼글해져서 동네에서만 입어야 할 것 같습니다 ㅠ"
4YtT5zxl,,22.11.08,빨강,해당없음,생각보다 커요,보통이에요,화면보다 어두워요,166cm,49kg,상의 44,레드컬러샀는데 쨍한 레드가아닌 러그?수건?같은 탁한레드네요 ㅠㅜ 크게만들려고 옷판을 앞뒤 같게 만드신건지 처음 입었을 때 주변분들이 옷 앞뒤 거꾸로 입은거아니냐고;; 그래도 기모라 따뜻해서 입으려구요~! 무지막지 박스티 좋아하시는분께는 추천드려요!
ddOgnnYV,,22.10.06,먹색,하늘색,생각보다 커요,보통이에요,화면과 비슷해요,160cm,47kg,상의 66,하늘색은 엄마가 입고 먹색은 제가 입는데 둘 다 너무 예쁜 거 같아요 크게 입을 수 있어서 편하고 따뜻해요~
ygDvSozV,,24.11.27,오트밀,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,,,휘뚜루마뚜루 입기 너무 좋아요!! 남녀공용이어서 사이즈도 넉넉해서 바로 다른 색상 추가 구매했습니당 계속 손이 가게되요 ㅎㅎ
ZQcTDrGP,,24.11.21,먹색,오트밀,정사이즈예요,보통이에요,화면과 비슷해요,165cm,53kg,상의 55,"너무 따뜻하고 좋은데 속안에 티를 하나 받쳐입었더니 먼지가 먼지가.. ㅜㅜ
빨고 입었는데도 장난 아니었어요... 
몇 번 더 빨아봐야겠어요 😂😂"
MigBCt9l,,24.03.06,크림,하늘색,정사이즈예요,보통이에요,화면과 비슷해요,168cm,60kg,상의 55,"예전에 한번 구매했었다가
마음에들어서 이번에 재구매 했어요
도톰하니 따뜻해서 좋아요
후드티도 맨투맨도 다 좋네용ㅋㅋ"
VxqHbYH6,,24.02.04,검정,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,"먼지가 자주 잘라붙고 눈에 잘 띄긴 하지만
기본템으로 좋고 출근할때 대충 입기 좋아요
잘입을게요!!~~’’!!?f"
RMB4VyDb,상위 15%,24.01.13,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,48kg,상의 55,후드티 구매했다가 핏이 넘 맘에들어서 맨투맨 버전으로도 구매해봤어요~ 역시 여리핏으로 편하게 잘 입을 수 있을 것 같아요. 그치만.. 개인적으론 재구매 한다면 맨투맨보다는 후드티를 구매 할듯해요ㅎ
sYvoWuIf,,24.01.11,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,165cm,51kg,상의 55,생각보다 엄청 컸어요 근데 안에 기모 빵빵해서 따듯하고 편하게 입기 좋아요 근데 165인 저한테도 생각보다 많이 크고 소매도 기네요
uCbRk3Ko,,23.12.19,먹색,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,68kg,상의 66,요즘처럼 추운날씨에 입기 딱이에요 너무 따뜻하고 만족합니다. 입고벗을때 목늘어짐이 살짝걱정되긴하는데 늘어나면 또사죠뭐~
3kzW2NGz,상위 20%,23.11.30,연소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,68kg,상의 77,"77입는데 사이즈 잘 맞아여 ㅋ
살짝 넉넉해여
색상도 많아서 고민했는데 소라색 잘 산거 같아요 
기모라 따뜻하고 좋네용
잘입을게요"
iQCQf3ia,,23.11.28,연회색,먹색,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,45kg,상의 44,"생각보다 커서 조금 당황했지만 그래도 따뜻하고 너무 편해서 좋아요!
밑에 검은바지를 입었는데 안에 털이 좀 묻어나오더구요"
izY4T2PY,,23.11.17,크림,검정,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,50kg,상의 55,처음에 먼지가 좀 많이 붙어오긴한데 면은 좋고 두툼해요 그리고 약간 오버핏이라 더 좋은거같아요 날 추운데 뽕뽑으려구요
InuW9MQT,,23.11.07,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,171cm,55kg,상의 55,폭닥폭닥하니 아주 마음에 듭니다. 키가 171인데도 길이감이 좀 있어 엉덩이를 덮어요. 요즘 날이 추워서 운동복 위에 입고 다니는데 따땃하니 좋습니다. 팔길이 좀 있어요
6ZUSUVaw,,23.10.05,노랑,해당없음,생각보다 커요,아주 만족해요,화면보다 밝아요,169cm,65kg,상의 55,사이즈도 좋고 퀄리티도 괜찮은데 화면보다 약간 색깔이 쨍한 느낌이에요! 나쁘진 않지만 그래도 완전 파스텔 톤을 원했는데 아니라서 약간 아쉽습니다.
rTVEejrS,,23.01.02,진소라,해당없음,생각보다 커요,보통이에요,화면보다 어두워요,162cm,52kg,상의 66,색은 생각한 것보다는 좀 칙칙? 어두운 것 같아요 사이즈도 넉넉하네요 그래도 따뜻하고 좋습니당 다들 추천드려요^.^
tomePBpS,,22.12.25,오트밀,검정,정사이즈예요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,생각보다 별로 안커용 폭닥폭닥좋아요~~~ 부드러워요ㅜ 1배송 진짜 빨랐습니다~~~~ 좋아용 블랙위크때잘 샀어용ㅇ
UdG2vYkh,,22.12.22,오트밀,연소라,정사이즈예요,아주 만족해요,화면과 비슷해요,176cm,55kg,상의 55,"패션에 완성은 역시 얼굴인가여...
제가 입으니까 약간 체육복 너낌 ㅎㅎㅎ
전체적인 길이가 잘 맞고 목부분이 짱짱해서 잘 안늘어날거 같아여
넘 만족합니당~~~"
BpUr26OT,,22.12.06,빨강,진소라,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,65kg,상의 66,"빅사이즈 맨투맨 찾고있었는데 여기가 진짜로 찐이네요
너무 이쁘고 색상도 화면과 똑같아서 너무 맘에 들오요
데일리로 입기 딱 좋은거 같아용!"
c7dSUKEF,,22.11.27,핑크,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,153cm,41kg,상의 55,"오버핏 생각했는데 키가 작고 마른 저한테는 너무 사이즈가 커요
색감은 예쁘고 따뜻할것 같지만
너무 커서 동네 편하게 나갈때만 입을 것 같아요ㅠ"
6ZRwRsOU,,22.11.25,먹색,메란,생각보다 커요,보통이에요,화면과 비슷해요,154cm,48kg,상의 44,"생각보다 많이 커요!
남녀 공용이고 박시한 스타일이라 그런지
여자가 입기엔 옷이 많이 크고 특히 팔이 많이 길어요
그래도 색상은 예뻐요!"
2698Haz1,,22.11.06,연보라,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,161cm,80kg,상의 77,제주도 놀러갈 때 입으려고 샀는데 넉넉하니 너무 좋아요!! 색상도 너무 맘에 들고 사이즈도 낙낙하니 좋아요!! 제주도에서 따뜻한 여행 될 것 같습니다 ㅎㅎ
wBSxhA8y,,22.02.07,연소라,해당없음,정사이즈예요,보통이에요,화면보다 밝아요,,,,"소라색이라기보단 하늘색에 가까워서 조금 당황했어요
색은 화면과 달랐고, 양기모가 적당한 두께로 따뜻하고, 길이도 적당해서 나머지는 만족해요!"
1JI5DNQN,,22.01.27,네이비,연회색,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,47kg,상의 44,실물이랑 색상 똑같고 너무 예쁩니다! 생각보다 크지만 네이비가 남자친구한테 잘 맞아서 커플용으로 좋은 사이즈같아요!
CsBkPZYE,,22.01.11,진회색,,생각보다 커요,보통이에요,화면과 비슷해요,,,,158한테는 좀 크고 177한테는 좀 짧은 기장이예요! 색은 화면이랑 똑같아요! 그냥 크게 입는 스타일이면 나쁘지않을것같아요!
wryK6Gkl,상위 10%,24.12.15,빨강,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,170cm,57kg,상의 55,"맨투맨을 좋아하는데 거의 블랙화이트멜란지 밖에 없어서 구매해 봤습니다 
후기에 색이 별로라는 글도 있던데 저는 이런 빨간색이 잘 어울려서 너무 잘 입을거 같습니다!"
32FjiC5K,,24.12.03,오트밀,네이비,생각보다 커요,아주 만족해요,화면과 비슷해요,159cm,59kg,상의 66,어째 거울에 뭐가 많이 묻어있었는지... 살짝 지저분해보이지만 실제로는 완전 자연스러운 이쁜 맨투맨이에요!! 편하게 휘뚜루 잘 입고 다니는 중입니다 ㅎㅎ
minj******,상위 20%,24.11.22,크림,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,177cm,70kg,상의 66,"오트밀 먹색 사서 정말 잘 입고있어요
남여공용이라 남친 스펙 186/90인데도
넉넉하고 잘 맞아요! 여러장 샀는데
겨울내내 돌려입으려구요 더 살거에요
단종시키지말아주세용 ㅠㅠ"
minj******,상위 20%,24.11.22,연소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,177cm,70kg,상의 66,"오트밀 먹색 사서 정말 잘 입고있어요
남여공용이라 남친 스펙 186/90인데도
넉넉하고 잘 맞아요! 여러장 샀는데
겨울내내 돌려입으려구요 더 살거에요
단종시키지말아주세용 ㅠㅠ"
minj******,상위 20%,24.11.22,핑크,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,177cm,70kg,상의 66,"오트밀 먹색 사서 정말 잘 입고있어요
남여공용이라 남친 스펙 186/90인데도
넉넉하고 잘 맞아요! 여러장 샀는데
겨울내내 돌려입으려구요 더 살거에요
단종시키지말아주세용 ㅠㅠ"
minj******,상위 20%,24.11.22,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,177cm,70kg,상의 66,"오트밀 먹색 사서 정말 잘 입고있어요
남여공용이라 남친 스펙 186/90인데도
넉넉하고 잘 맞아요! 여러장 샀는데
겨울내내 돌려입으려구요 더 살거에요
단종시키지말아주세용 ㅠㅠ"
IjZ3bPXs,상위 15%,24.03.14,연소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,62kg,상의 66,언니 사줬는데 160에 마른 언니한테는 좀 큰 듯 하나 색상도 예쁘고 너무 편하대요! 만날 때마다 맨날 이것만 입고 나와서 괜히 사준 것 같은 기분도..
huWkevmq,,24.01.21,먹색,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 44,소매가 쫀쫀해서 좋아요! 쉽게 늘어날것 같지 않아서 만족합니다ㅎㅎ 색감도 상세페이지랑 똑같아요-! 기모맨투맨이라 편하게 입기 좋아요
5sFnTjb3,,24.01.03,연회색,민트,생각보다 커요,보통이에요,화면보다 밝아요,165cm,80kg,상의 88,"민트색이 생각보다 밝았어요
상세정보 보고 ***빠진 색인 줄 알았는데 ㅜ.ㅜ ..
입기엔 넘 나잇값 못하나 싶긴한데 교환하기도 귀찮아서 그냥 입으려구요"
7sUmd5qt,,23.12.17,크림,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,45kg,상의 44,오버핏이라 입기 편하고 좋아용 기모도 양기모라서 두툼하고 완전 따뜻합니다! 이 맨투맨 입을 때는 히트텍 없이 얘만 입어도 완전 따뜻해욥
pFp0uqhm,,23.12.01,민트,진소라,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,70kg,상의 66,색상과 도톰함이 너무 마음에 들어요. 맨살에 입어도 부들부들하고요. 마음에 들어서 2벌 더 주문하려고 해요. 엄마 드리려고요~ 입어보시고 너무 마음에 드신다고 하시네요.
xtszpai9,,23.11.26,검정,오트밀,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,51kg,상의 55,"비슷한 옷이 있는데 이 옷에 자꾸 손이 가구요 
도톰함도 좋고 색상도 사진과 동일하구 휘뚜르마뚜르 입기 너무 좋아요 굿굿굿"
sfzgOYmM,,23.11.25,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,화면으로 보는 것과 같고 길이도 길고 품도 넉넉해요! 그리고 안감이 기모라 따뜻하네요~ 잘 입을게요!
v3uTdAwP,상위 25%,23.11.22,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,158cm,54kg,상의 55,"배송 빠르게 잘 왔어요.
크기가 생각보다 훨씬 커요.
따뜻하고 보들보들 합니다.
배송 빠르게 잘 왔어요.
크기가 생각보다 훨씬 커요.
따뜻하고 보들보들 합니다."
NAHNLXvk,,23.10.26,핑크,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,,,,"후드티 사고 넘 맘에 들었어서 맨투맨 구매했어요!!
딱 귀여운 딸기우유 색이고 편하게 엄청 잘 입고 다닐 것 같아요 다른 색도 구매하고싶네여••"
9718****,,23.01.23,메란,진소라,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,"크치메읻 후드티 후드집업 너무잘입어서 딴 엄한데거 살바에 여기서또사야겟다 하고 구매햇어요~
역싀 보들보들하니 좋고 색도 생각한 그대로에요 크롭후드도 사러갑니다.."
LJWOllSR,,22.12.02,크림,진회색,생각보다 커요,아주 만족해요,화면과 비슷해요,156cm,43kg,상의 44,크림이랑 진회색 샀어요!! 색도 사진이랑 똑같아요! 안에 기모도 있어서 겨울에 겹쳐 입기 좋을 것같아요! 다른 색도 또 구매하고 싶은 의향 있습니다~~
s9hA8muc,,22.11.08,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,39kg,상의 44,완전 맘에드네요 오자마자 입어봤는데 촉감도 좋고!! 진짜 맘에 들어요 다른색도 사야할것 같습니다! 다른곳에서 후드티샀는데 얇아서 여기도 얇으면 어쩌나 했는데 두깨도 굿!!
sFXaC1zo,,22.10.18,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,70kg,상의 77,색감 너무 귀여워용 !! ㅠㅠ 옷 생각보다 커요 <~~ 핏더 넘 예쁘고용 배송은 쫌 걸렷지만 만족히유
JznO5COa,,22.10.14,오트밀,파랑,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,42kg,상의 44,"하나같이 색감도이쁘고 핏도 다 예뻐요 더 사야겠어여 ㅎㅎㅎ 희희
소재도 좋아서 오래 입을거같아여 따뜻함"
jane******,,24.12.02,오트밀,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,44kg,,품질이 매우 좋고 판매자의 설명과 완전히 일치하며 정말 마음에 들어 기대 이상이고 배송 속도가 매우 빠르며 포장이 매우 꼼꼼하고 단단합니다.
yQsbLBZu,,24.10.31,노랑,검정,정사이즈예요,보통이에요,화면과 비슷해요,166cm,57kg,상의 55,"색상 고민하다가 노랑이랑 검정으로 구매했는데
넘 탁월한 선택이였던것 같네여ㅎㅎ
이런 맑은 노랑을 찾고있었는데 딱이에요!
잘 입겠습니다^_^"
j6lkLVmp,,24.09.28,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,날이 추워져서 기본템으로 하나 구매했는데 핏도 예상한 그대로고 너무 편하고 따뜻하고 재질도 좋아요
3ijLl18j,,24.01.11,연소라,해당없음,생각보다 커요,아주 만족해요,화면보다 밝아요,164cm,52kg,상의 55,기모가 낭낭하니 따뜻하고 품이 생각보다 커서 아방하니 귀엽습니다! 기장은 164 기준 엉덩이 다 덮을 수 있는데 쭈리가 탄탄해서 허리춤에서 안 내려옵니다👍🏻
rbhtaGu6,상위 15%,23.12.24,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,171cm,58kg,상의 66,여기서 맨투맨이랑 후드티 색깔별로 네개 질러버렸네요 ㅎㅎㅎㅎ 후기만믿고산건데 후회없어요 박시해서 남편도같이입고있습니닷!
xKEqF8cP,,23.12.06,빨강,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,68kg,상의 55,사진에 레드 색이 너무 이뻐서 구매했는데 옷도 적당히 이쁜 핏에 색감도 너무 이뻐서 마음에 들어요! 조만간 다른 색감의 옷도 살거 같아요 😆😆
RSQBrYCX,,23.12.05,오트밀,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,47kg,상의 55,핏이 넘 맘에 들어용 팔 부분이 저한테는 살짝 길긴 한데 살짝 접으면 딱 좋아용 엄청 따듯해서 요즘에 밖에 나갈때 자주 입어용
IK5tdUUz,상위 10%,23.11.01,크림,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 55,오버핏으로 핏이 괜찮아요 제가 원했던 핏이 납니다. 키가 168인데 제대로 오버핏이 나와요. 색도 재질도 괜찮아요!!
WDF81xmf,,23.10.28,연회색,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,,,,"아직안입어봤는데 그냥저냥 무난한 기본티에요
어디이상한부분없이 잘왔어요
근데 택배 배달은 좀 오래걸리긴했어요,"
qWh9Q3xw,,23.10.24,연회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 44,"잘입고있습닏ㆍ
다
색감 예쁘구용
교복템
사이즈넉넉해서 덩치들도 잘입을스있겠어요
남자가입어도잘맞을거같아요
재구매할게요"
LhNehFDW,,23.01.17,빨강,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,163cm,60kg,상의 77,제가 오버핏을 좋아하기는한데 너무 크다보니 어깨까지도 너무 커서 펑퍼짐하게 조금은 안이쁜 핏이에요ㅠㅠ 그래도 편하게 입기에는 괜찮을것같아용
mIJeXND8,,23.01.12,연소라,연보라,정사이즈예요,보통이에요,화면과 비슷해요,160cm,57kg,상의 66,"여섯가지 색상 구매했어요. 맘에 들어요. 핏이 아방해서 좋습니다.
기모 없는 버전도 똑같은 핏으로 나와주면 좋겠어요."
lztcUlSC,,22.12.06,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 44,퀄 넘 좋네용 또 사려구요!! 시보리 없는거 찾았는게 오히려 이건 있어도 답답하지도 않고 적당히 흘러내리지 않게 잡아주는 정도네요
7bVp3gHU,,22.10.25,연소라,핑크,정사이즈예요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,처음 뜯고 좀 큰가? 싶었는데 입으니까 여리여리해보이고 좋아요ㅎㅎ맨투맨이 어두운 색만 있어서 밝은걸로 두개 사봤는데 대만족입니당
9KW2yYVR,,22.10.14,연소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"엄마한테 선물해드린건데 맘에 드셔서 뿌듯해요.
생각보다 소매부분이 길으시다고 하셨지만 편하게 입을수 있다고 하셨고 하나만 입어도 따뜻할꺼 같다고 하셔서 만족스러운 구매인거 같아요."
oWZVQQK9,,22.03.27,검정,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 55,기본 맨투맨으로 좋아요 사진 잘찍는 쇼핑몰 자체제작은 믿고 삽니다 다른색도 구매예정이에요 코발트블루색 만들어주세요 ㅠ 파스텔톤 말고 비비드한 색도 만들어주세요
lJdqlZ67,,22.01.09,핑크,,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,52kg,상의 55,폭닥하고 도톰하고 핏도 예뻐요 ㅠㅠ 개인적으로 후드티보다 맨투맨이 밑단을 좀더 잘잡아줘서 핏이 더 예쁜것같아요
vHj9e2Tr,상위 20%,23.11.30,핑크,민트,정사이즈예요,보통이에요,화면과 비슷해요,160cm,51kg,상의 66,"배송 매-우 느림
색감은 카메라에 잘 담기지 않네요
사진이랑 같아요
따뜻하고 넉넉하고 맘에드는데 배송이 느려서 너무 오래 기다렸음"
Z8YYCEiH,,23.10.07,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,48kg,상의 55,"부들부들
핏 너무 이뻐요 ♡ 
색깔 화면과 똑같아요 완전 러블리 핑크 >,.< ♡ 
다른 색깔로도 살꾸에요"
WxjAEEBA,,23.01.07,먹색,진회색,작아요,보통이에요,화면과 비슷해요,158cm,40kg,상의 44,후드는 남여공용같엇는데 맨투맨은 작아요시보리가 넘 쨍쨍해서 그런가남자가입긴 무리도라두요 그게 아쉽고 색별로 재질이 달라오
UHWRx32M,,22.12.15,연소라,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,166cm,43kg,상의 44,사이즈 오버핏이라 낙낙하게 잘 맞아요 색상도 생각보다 좀 더 파스텔톤이라 더 만족이네요 도톰하기도 해서 따끗하게 입을 수 있어요
zlkRYeBC,,22.11.28,민트,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,162cm,51kg,상의 55,이번에 크림치즈마켓이서 물건 처음 구입했는데 다 마음에 듭니다 다음에 또 구입 할거 같아요 배송이 오래 걸려서 슬펏지만 이제 추워지니 잘 입을게여!!
2meaoOL6,,22.11.12,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,"팔쪽품이 큰편이고 전체적으로 넉넉한 사이즈네여 
재질도 약간 벨벳?느낌 나여 먼지 잘안붙어서 좋아요 
마음에 들어요 마니파세여"
I1B1SK3t,,22.11.04,네이비,핑크,생각보다 커요,보통이에요,화면과 비슷해요,156cm,55kg,상의 55,짱짱하고 기모여서 엄청 따뜻해요 색상은 네이비 크림 핑크 샀는데 화면이랑 똑같아요 예쁘게 잘 입을수있을 것 같습니다 ㅎㅎ
0j3OlmoL,상위 30%,22.10.31,먹색,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 66,"기모가 부드러워요 
핏은 오버핏이라 맘에들어요
색감도 제가 찾던 색이예요
추천합니다 맘에들어요👍"
sevzQ8IN,,22.10.28,핑크,네이비,정사이즈예요,보통이에요,화면과 비슷해요,,,,"2022.10.13 주문 / 입고지연으로 2022.10.25 수령
생각보다 그렇게 오버핏 아니에요. 엄청 널찍할거 같았는데 아니었네요.. 이너 티 입고 입으면 안에 기모에 이너 티에 다 묻어요.."
OH9x8YY8,,22.10.19,연소라,진소라,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"너무 예쁜데 생각했던거 보다 더더더 오버핏이에요
그래도 편하게 입기 좋아용
색은 예쁘고 만족합니당"
star******,상위 30%,22.09.24,메란,메란,생각보다 커요,보통이에요,화면과 비슷해요,165cm,54kg,상의 66,"음.. 양기모에 얇지 않은두께 맞는데..
뭔가 두껍지도 않고..
소매가 길어서.. 활동성은 떨어짐"
3821**,상위 20%,22.09.22,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 66,"생각보다 별로에요 엄청 커요...
후드집업 크롭후드 후드티 다 구매했는데
맨투맨이 젤 별로에요 ㅠㅠ
두개 사려다가 하나만 샀는데 하나만 사길 잘했어요
같은 금액이면 차라리 후드집업이나 크롭후드 하나 더 살래요 ..."
LAXJ3yPO,,22.09.15,메란,연소라,생각보다 커요,보통이에요,화면보다 어두워요,158cm,55kg,상의 55,소라색이 생각버다 조금 어둡긴햇지만 그래듀 나쁘지않앗아여 펑퍼짐해서 편하게 잘입을것같아여 두꺼워서 따듯할것같구요
lIYy6L1C,,22.03.01,빨강,해당없음,생각보다 커요,보통이에요,화면보다 어두워요,156cm,58kg,상의 66,예쁜 오버핏 아니고 마니 부해보이는 오버핏... 안감 털도 엄청 빠져요 색깔도 잿빛도는 빨강색이고... 안예뻐요ㅠ
zYODFSCN,,22.02.08,크림,네이비,생각보다 커요,보통이에요,화면과 비슷해요,165cm,50kg,상의 55,너무 편하고 박시해서 차콜 구입 후 네이비랑 크림 또샀어요. 근데 넥밴드랑 바디랑 컬러 잘 안맞으니 감안해서 사세요!
yir5k8yg,,22.02.06,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,45kg,상의 44,진짜 커요...! 근데 예쁘게 오버핏이라서 소매 접어서 입으면 또 귀여워요ㅠㅠ 양기모라서 따숩고 편하게 입을때 넘 좋아용
B3lzis6R,,22.01.28,핑크,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,166cm,55kg,상의 55,배송도 빠르고 핏도 넉넉하니 만족해써요 근데 뭐가 묻어서 왔는데 티도 안나고 예뻐서 입습니댜
mZQqqbU7,상위 15%,24.12.12,네이비,해당없음,생각보다 커요,별로예요,화면과 비슷해요,,,,산지 얼마나 됐다고 목이 너덜너덜하게 늘어나나요? 핏만 이쁘고 퀄리티 신경 정말 안쓰셨네요 작업복으로 쓰려고요
rnNKtj0J,상위 15%,24.10.19,크림,먹색,생각보다 커요,보통이에요,화면과 비슷해요,160cm,52kg,상의 55,"사진이 밝게나왔어요
요새옷들이 좀 다 작게나오니까 걱정했는데
조거팬츠에 요거에 어그슬리퍼 그 정석룩 어울리는핏이에요ㅋ"
63AkM8Pg,,24.10.11,검정,해당없음,정사이즈예요,별로예요,화면과 비슷해요,161cm,58kg,상의 55,먼지가 너무너무너무 많아요 어디서 굴러있다가 받은 상품처럼 흰색으로 약간 얼룩덜룩하고 돌돌이 한개 다 쓸뻔했어요 검은색은 좀 비추
zyykInJw,,24.10.04,진회색,크림,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"여자 키 158인데 생각보다 크긴하네요ㅎㅎ
재질은 좋아요. 엄청 박시한 느낌으로 입어야 할 것 같습니다."
diTVNtT3,,23.12.07,검정,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,163cm,55kg,상의 66,두껍고 커서 좋아요!! 생각보다 많이커여!! 남편이랑 같이입어듀될듯 ㅎㅎㅎㅎ 튼튼해보여서 오래 입을수 있을것같네요 :)
Zzzz직잭,,23.12.05,진소라,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 66,색깔이 너무 마음에 들어서 구매했어요 실제로 받았을때도 너무 만족하고 입고있는중이고 편하게 입을수있어서 좋아요~~
Ryc7f5TF,,23.11.27,오트밀,해당없음,생각보다 커요,아주 만족해요,화면보다 어두워요,156cm,50kg,상의 55,"기모도빵빵하고, 부드러워서 좋아요! 옷도 커서 한겨울에 여러겹 입기 딱 좋아요 청바지에도 잘어울리고 면바지에도 잘어울릴것 같아용"
임또치,상위 25%,22.11.22,민트,연소라,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,70kg,상의 77,작년에 2개 사고 일년동안 너무 잘 입어서 이번에도 다른색 2개 더 샀어요. 그만큼 퀄리티도 좋고 무난하게 어디에나 입기도 좋아서 잘 샀다고 생각해요
OAbx2u1h,,22.11.18,핑크,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,158cm,51kg,상의 55,색감도 너무 이쁘고 휘뚤마뚤 손이 잘가는 옷ㅇ이예요 가격이 오르긴했던데 잘산거같아요 겨울에도 잘입을거같아요 따닷
Y2mWvKB2,,22.11.10,크림,검정,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 55,"신랑이랑 커플로 같이 입으려고 샀어용~~~
남자한테도 작지않고 전체적으로 박시하고 어벙한핏이라 귀엽네요ㅎㅎㅎ"
flhirNnv,,22.11.02,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,150cm,40kg,상의 44,"살짝 톤다운된 딸기우유 색이에요!
남여공용이라 큰 거 알고 샀지만 여자 키 159기준 입었을때 귀엽게 잘 입을 수 있을 정도에요!"
