아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
jyr3***,,24.05.07,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,64kg,상의 66,"쿨톤에게 너무 잘 어울리고요! 사진 찍으면 잘 나와용
그리고 남자친구가 너무 예쁘고 청순하다고 해서 기분이 좋았어요☺️"
v3LpN7uB,,24.05.04,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색감 너무 예뻐용 카메라에 안 담겨서 아쉽네요 ㅠ.ㅠ
촉감도 좋아서 자주 손이 가는 옷 중 하나인 것 같아요 ~! 
완전 강추 드립니댱"
EDsaKb6M,,24.10.23,블루그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,55kg,상의 55,"우선 바로 발송된 부분이 제일 좋았습니아
이 날 착장이쁘다고 다들 반응이 엄청 좋았어요! 
링클프리라 구김도 덜생겨요 ㅎㅎ"
bAK1sRMx,,24.10.16,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,마감처리 퀄리티 좋았음 그런데 저는 왜 이런 느낌의 스트라이프 셔츠만 입으면 농부가 되는 걸까요… 이제는 받아들이고 이런 감성 피해야 되나봄 ㅠ
Aa71wnv9,상위 20%,24.10.14,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,구김이 아예 없진 않고 잘 다려 입으면 자연스러운 구김에 입기 좋습니다 키가 작은 편이라 그냥 꺼내서 입어도 괜찮은 기장이에요
Aa71wnv9,상위 20%,24.10.14,블루그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,구김이 아예 없진 않고 잘 다려 입으면 자연스러운 구김에 입기 좋습니다 키가 작은 편이라 그냥 꺼내서 입어도 괜찮은 기장이에요
1L38WnOS,,24.10.03,블루그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155cm,40kg,상의 44,휘뚜루마뚜루입기 편한데 생각보다 크고 핏이 벙벙한 느낌은 있습니당 채구작으시면 그건 감안하셔야 되요 재질이 좀 빤딱빤딱한 느낌이에욥
u2L51ROI,,24.09.22,베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,153cm,44kg,상의 55,색에 반해서 주문했는데 예뻐요. 풀어서 입는 것 보다 오히려 넣어서 입는게 더 예쁘더라구요. 핏도 괜찮고 만족스럽습니다.
G02eLnk0,,24.09.22,베이비핑크,FREE,생각보다 커요,보통이에요,화면보다 밝아요,164cm,58kg,상의 55,음.. 생각보다 품이 너무 커서 부해보여요 약간 가로로도 긴 옷이라 자주 입기 좀 꺼려지긴 해요 색도 생각보단 쨍했어용..
DmGxDo1q,,24.09.18,블루그레이,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,157cm,50kg,상의 44,너무 마음에 들어서 바로 두가지색 주문해봤능데 완전 만족스러워용 가성비 너무 좋고 퀄리티좋고 색조 예뻥ㅎ오!! 잘입을게용
9tJ92Wqv,,24.09.08,스카이블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,"가을에 입을 셔츠 찾다가 구매했는데 너무 이쁘네요
그레이 색상을 사고싶었지만 없어서 스카이블루로 구매했는데 잘한거같아요"
ucUQfjON,,24.08.23,(반팔)베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 44,"여름교복으로 딱이에요 자주자주 손가는것같아요
여행갈때 급하게 샀는데 긴팔이랑 고민하다가 반팔도 
다른맛으로 너 이쁨!"
dHbqku4M,,24.08.19,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,58kg,상의 66,이쁜 체크라서 단독으로 입기도 나시입고 위에 입기에도 이쁠고같아요! 진한 파랑이 아니라서 다른 옷이랑도 잘어울려서 진짜 맘에 들어요
nMFgRh1L,상위 15%,24.07.26,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,56kg,상의 44,바스락거리는 소재에요. 긴팔은 봄가을에 입기 좋아요. 부담스럽지 않은 핑크라 좋아요.
hZhD2aG7,,24.07.25,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,"사진보다 더 푸릇푸릇한 색감이에요!
넉넏하고 길이가 좀 더 길면 좋겠지만 편하게 잘 입을 것 같아요!
분홍색도 살까 고민중이에요!!"
xFAz1cut,,24.07.20,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 55,니썸 셔츠를 장바구니에 담아놓고 며칠을 고민하다 주문햇는데 소재가 가볍고 색생도 원하던 거여서 휘뚤마뚤 잘 입을것 같애요~
Yb17Q4bV,,24.07.18,(반팔)베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,50kg,상의 66,"니썸에서 비슷한 스트라이프 패턴 셔츠 2개 구매했어영 둘 다 마음에 들어요!
시원한 소재라서 더 마음에 듭니당 !ㅎㅎㅎ"
g3c8UpKK,상위 25%,24.07.16,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,57kg,상의 55,"구김 가지 않는 원단이라 편해요. 다만 155/56인 저한테 애매한 핏인거같아요. 뭐라하지 단추잠궈 입으면 오버핏 느낌인데 쫌 살쪄보이는? 그리고 제가 입으니까 아빠와이셔츠 느낌 뿜뿜해서 가슴아픕니다ㅠ 이거입고 가다가 할아버지가 이거랑 비슷한 디자인 반팔셔츠입고가는거 봐서 좀 부끄러웟어요ㅠㅜ,,,"
FC6NvRmL,,24.07.16,(썸머)화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,43kg,상의 44,"셔츠는 매우 괜찮은데 가슴쪽에 파란볼펜이 묻어왔네요. 물품검수같은 작업하시다가 묻은거같은데...교환처리가 더 오래걸릴거같아 제가 빨아입습니다😂 
오염에 좀 더 신경써주세요! 셔츠는 아주아주 맘에 듭니다👍👍"
hbrCCX4a,,24.07.08,(썸머)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,44kg,상의 55,"길이가 길지않은 여름 셔츠 찾고있었는데 딱 원하던 길이에요!!
세탁기 막 빨아도 구겨지거나 하지 않는거 같아요
다른색 구매도 생각해봐야겠어요!"
jk03***,,24.07.07,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,50kg,상의 55,한여름인 지금도 잘입고 다니는 아이템이에요! 링클프리라 관리도 편하고 소재도 후들후들해서 아주 마음에 듭니다!!
up9d6Jlg,,24.07.07,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"여름맞이 반팔 셔츠를 샀는데 넘 청량하고 예뻐요! 
모델샷과 그대로고 흰 바지랑 입으면 넘 잘 어울릴 것 같습니다 ㅎㅎ 넘 예뻐요!"
HUCwZuCZ,상위 15%,24.07.02,(반팔)스카이블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,그린이랑 같이 구매했는데 얘는 좀 늦게왔어요ㅜ 색상은 딱 제가 생각한 그대로 인 것 같고 기장도 딱 좋아요! 잘 입겠습니당
HUCwZuCZ,상위 15%,24.06.27,(썸머)화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이거 진짜 제가 생각했던 그대로라 너무 맘에 들어요!! 긴팔이지만 소재가 여름소재라 잘 입을 수 있을 것 같습니당 최고에요!
qtryrbv9,,24.06.23,베이비핑크,FREE,정사이즈예요,보통이에요,화면보다 밝아요,,,,베이비핑크 절대 아니고 쨍한 핑크색이에요. 약간 형광기도 돌아요. 사진 색감보다 더 진해요. 재질도 통풍 안되고 땀찰것 같음. 실물 봤으면 절대 안샀어요.
RuG7VtTF,,24.06.21,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,49kg,상의 55,너무 예쁜 베이비핑크색입니다! 조금만 더 연했다면 더 좋을 것 같지만…ㅎ 여름에 겉옷으로 입으려고 샀는데 매우 만족😍😍
Z00rtE86,,24.06.21,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,44kg,상의 44,소라색 먼저 사고 예쁘길래 핑크 반팔로 샀습니다! 개인적으로 긴팔로 사서 팔 올려입는게 .. 더 예쁜거같은!!!! ㅎㅎ
dBbXn3Zv,,24.06.18,(반팔)그린,FREE,정사이즈예요,보통이에요,화면보다 어두워요,169cm,61kg,상의 66,"일단 얇아서 여름에 입기 좋을듯 싶은데 목부분이 길게 올라와 있어서 답답한 부분이 있네요
그린색이 조금 진했음 더더욱 예뻤을거 같아요"
H4wZXqLi,,24.06.07,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 55,생각보다 그저 그래요… 제 키가 큰 편이 아닌데도 기장이 애매하고 폼만 큰 느낌이라 가로로 엄청 부해 보입니다 널널한 오버핏 원하시는 분들은 비추해요… 그리고 사진에서 봤던 것보다 더 파자마 느낌남 하하하 게다가 뭐 묻어서 왔던데 검수 제대로 안 하시는 듯! 반품 귀찮아서 걍 입어요
uosrBiJD,,24.06.05,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,50kg,상의 55,여름에 나시입고 걸칠려고 산 셔츠인데 얇아서 좋숩니당 색감도 엄청 예뻐요 ㅠㅠ 길이감도 딱 적당하게 길고 잘 입을거같습니당ㅎ
ihMOawYa,,24.06.04,(반팔)그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,60kg,상의 66,"회사에서 첫 개시를 해서 아깝지만 ..!! 정말 이뻐요 ㅠㅠ
빨리 휴가가서 흰반바지랑 입으면 너무 이쁠거 같아서 기대중입니당 ㅜㅜ"
lHkP04GZ,,24.06.02,(반팔)베이비핑크,FREE,작아요,보통이에요,화면과 비슷해요,162cm,56kg,상의 55,달라붙지 않는 재질이라서 덥지 않아요. 프리사이즈인데 단추를 잠구고 입으면 어깨랑 겨드랑이가 은근 껴서 편하지는 않네요ㅜ 풀고 입어야겠어요..
tgbt***,,24.06.02,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,59kg,상의 55,"반팔셔츠를 사기에는 팔이 탈거같아서 긴팔로했어용! 
소재가 너무 덥진 않을까 걱정했는데 왠열~~ 넘 시원하고 좋아여~"
IOsCqgoa,상위 20%,24.05.31,그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,"단정하고 잘어울리고
시원하고
찰떡입니다
머두들
세일할때 쟁이세여
깔별로 사고 싶스빈다 최고에용
완정 추천합니다ㅏ"
4LzEcjwb,,24.05.27,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,47kg,상의 55,처음엔 재질이 적응이 안됐는데 여름까지 입을 수 있는 후들후들한 재질이라서 만족해요! 소라색도 이쁘고 청바지랑 잘 어울려요.
23DKgBnl,,24.05.24,스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,60kg,상의 66,링클 프리라서 완전 마음에 들어요 진짜 주름 지는 거 싫어하는데 마음이 편해요 색깔도 소라랑 고민했는데 이게 더 예므네요
piy7wt4o,,24.05.23,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,56kg,상의 55,"반팔셔츠를 사고싶어서 계속찾다가 구매했어요
주름이많이안질것같아서 좋아요
길이도 좋고 챠르르떨어져서 좋아요 ."
OKbX961R,,24.05.13,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,제 사진은 참고만 해주세요 상세페이지 사진이랑 똑같구 여름에도 입을 수 있는 주름 안 지는 시원한 재질의 셔츠입니다 맘에들어용
KsawIpkO,상위 30%,24.05.09,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,58kg,상의 55,여름에 입어도 충분할정도로 엄청 얇고 살 안타고싶은분들 살짝 걸치면 좋을것같아요 색깔도 예쁘고 전체적으로 만족합니다
s8JksScJ,,24.05.06,스카이블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,45kg,상의 44,사진과 동일해요 출근룩 일상룩 휘뚜루 마뚜루 넘 잘입을 것 같아요 젤 좋은점은 구김이 없다는점!!!다른색도 사고싶네요
핑크곤듀,상위 5%,24.04.29,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 55,진짜 예뻐요!! 제가 셔츠 종류는 잘 안어울리능편인데 이건 날씬해보이고 넘나 예뻐요!! 색깔도 여쿨라 봄웜라에게 딱이네요!!
BE9Vca6J,,24.04.28,스카이블루,FREE,생각보다 커요,별로예요,화면과 비슷해요,158cm,46kg,상의 55,"색감이 왜이렇게 잡히는지 모르겠는ㄷㅔ 실제 색은 이뻐요 
제가 가지고 있는 링클 프리보다 주름이 더 잘 집니다
실밥도 많이 나와요"
BE9Vca6J,,24.04.28,베이비핑크,FREE,생각보다 커요,별로예요,화면과 비슷해요,158cm,46kg,상의 55,"실밥이 많긴 하네요..
링클프리라 좋긴 합니다.
이 가격의 퀄리티는 아니지만 평소에 편하게 입을 수 있을 것 같아요..!"
meLADM16,상위 15%,24.04.25,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,151cm,53kg,상의 55,매번 셔츠 구매시 실패를 해서 걱정하며 구매했는데 이번엔 성공이네요 . 우선 입었을때 뻣뻣하지 않고 또 그렇다고 너무 힘이 없는건 아닌 딱 맘에드는 정도의 느낌... 그리고 조금은 넉넉해서 편안한 제가 원한건 다 있네요. 잘 입을거 같아요~
dJxGQAgc,,24.04.22,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,68kg,상의 77,"흰바지랑 입으려고 샀는데 너무너무 예뻐요 ㅜㅜㅜ 재질도 구겨지지않아서 더 좋아요! 자주 입을거같아요 ㅎㅎ 
다른 색도 사고싶음..!"
jf4QqJcg,,24.04.22,베이비핑크,FREE,정사이즈예요,보통이에요,화면보다 어두워요,163cm,48kg,상의 55,생각보다 베이비핑크 느낌이 아니라 아쉬웠어요.. 화면보다 색상이 찐하네요 ㅠㅠ 잘못 입으면 잠옷 같은 느낌^^ 저는 회사 갈 때 막 입으려고 산 거라 입을만 합니다~
wUIP5MZE,,24.04.20,그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,53kg,상의 55,색은 이쁜데.... 핏이 진짜 애매함 쇼핑몰 사진같은 핏 절대 안나옴 특히 키크신분들 사지마셈 기장도 짧아서 진짜 좀... 핏이 애매함
sinm******,,24.04.16,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색상은 화면이랑 똑같고 이뻐용 맘에 들어요!
왔는데 기대 이상이었고 소재도 좋고 색상도 넘 이뻐요 ㅠ잘 입고 다니고 있습니다~~"
N2EyXsKT,상위 25%,24.11.08,블루그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,59kg,상의 55,"맘에 드는거 찾으려고 여러 사이트 들락날락 거리고
고민고민한다가 주문했는데 맘에 들어요 ㅎㅎ
주름이 약간씩 지긴 하는데 신경쓰일 정도는 아니에요!"
5hN7gy2E,,24.09.27,블루그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"살짝 넉넉한 핏이고 슬랙스에 넣으면 요런 느낌이에요!
핏도예쁘고 어정쩡하지도 않고 대만족 💟"
숱잉,상위 5%,24.08.24,(반팔)베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,157cm,51kg,상의 55,실제로보면 밝은 핑크색이에요! 남방은 블루계열은 많은데 핑크가 없어서 사봤어요~ 생각보다 사이즈가 너무크고 색이 안어울려서 손은 잘안가네요ㅜ여러모로 아쉬우어요
jsm4****,,24.07.30,(반팔)소라,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,59kg,상의 55,소매 통이 조금만 좁았다면..좋았을 것 같아요 ㅎ 전체적으로 오버핏이라서 그렇겠지만 살짝 부해보여서 아쉬워요 주름도 잘 생깁니다!
mero*****,,24.07.26,(썸머)블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,시원하고 핏도 예뻐요. 자주 손이 갈 것 같은 옷입니다^^ 세탁하면 옷도 빨리 마르는 편인것같아요!!
X1SCOgGR,,24.07.17,(반팔)그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,70kg,상의 77,"색깔도 화면이랑 비슷하고 예뻐요
시원하게 입기 좋을 것 같아요!
어깨선이 살짝 애매한 감이 있긴 한데 괜찮습니다"
그만사ㅠ제에바알,,24.07.14,(반팔)베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,69kg,상의 77,"생각보다 내몸에 어울리진않앗지만 제품은 예쁨
쉭쉭거리는소재. 소재로 하늘거리는 느낌은 좀 떨어지지만 색감도예쁘고 길이도 만족"
CpNHHO72,,24.07.03,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,56kg,상의 66,"길이가 딱 골반 까지 덮고 질도좋은거 같아요!!!
팔뚝살 고민이엇는데 팔도 넉넉하지만 펑퍼짐해보이지 않아서 편하게 잘 입을거같아요"
YEufB1Jc,,24.06.29,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,56kg,상의 66,여름에도 입어도 될만큼 얇아서 좋아요 ㅎㅎ 색깔도 화면이랑 똑같고 겉옷이나 단독이나 휘뚜루마뚜루 입을 수 있어서 좋아요 ㅋㅋ
ygTm8UVo,상위 30%,24.06.29,(반팔)베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,시원하게 아무 코디에나 받쳐입기 좋아요 베이비핑크색이라 화사해 보이는 효과있어요 가격대비 잘 샀다고 생각합니다
2w6L1qdF,,24.06.28,(반팔)베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,157cm,50kg,상의 66,"좀마니커용
근데 이뻐용 ㅎㅎ̌̈ ㅎ̌̈
구김도 생각보다 마니안가고
남친이 이쁘다해줌
ㅎㅎㅎ뭔가 비지니스걸같은 느낌이래요 ㅋㅋ 𐨛𐨛𐨛
캐쥬얼하게입어도이쁠듯"
gbCrgU6a,,24.06.24,(썸머)화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 44,키가 작은데 길이도 적당하고 핏이 예뻐서 요즘 자주 입어요. 근데 완전 얇은 원단은 아니라 한여름에는 더울거같네요.
LHbFn0m3,상위 25%,24.06.20,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,77kg,상의 77,다림질 하기 귀찮아서 링클프리로 샀는데 대만족 색깔도 너무 귀엽고 여기저기 입기 딱이여요. 살집이 있는 편인데도 부담없이 딱 맞아서 만족합니당ㅎ
GEk4ZENu,,24.06.04,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,47kg,상의 44,"색감을 최대한 비슷하게 찍어보려 했으나,, 딱 예쁜 베이비핑크 색인데,, 쇼핑몰 사진이랑 똑같아요 키가 작아서 넣어입는 것보단 풀어서 아우터마냥 입는게 낫더라구오 ꒰ ¨̮ ꒱"
BXPmZmXp,,24.06.01,소라,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,57kg,상의 55,시원한 재질이라 여름에도 햇빛가릴 겸 입을 수 있을 것 같아요. 구김이 쉽게 생기는 소재가 아니라 좋아요. 색도 맘에 듭니다
yCf586ko,상위 25%,24.05.30,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,"색감 완전 여쿨라템
시원시원
농협은행
깔끔하게 입기도 좋고 그냥 와이드팬츠랑 편하게 입기도 좋을거같아요 구매 추천 ㅎㅎㅎ"
ZlxTji8A,,24.05.29,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,162cm,62kg,상의 66,그린 스프라이트 무늬는 처음 사보는데 생각보다 색이 화사해서 만족합니다:) 링클프리 원단이라 소재가 얇고 매끈한 느낌이에요
5GCn8N5b,,24.05.09,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,58kg,상의 55,"시원하니 원단이 얇아 좋아요
디자인도 화면 그대로입니다.
걸쳐입기도.. 단독으로 입어도 이쁠것같아요
배송도 빨라 만족합니다"
IBeu6FRn,,24.05.06,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 44,사진이랑 같이 이뻐서 봄에 입기 좋아요! 근데 사진처럼 왼쪽 실밥이 저렇게 정리안된채로 왔네요 ㅠㅠ 조금 아쉬웠어요!!ㅠㅠ 여튼 잘입을게요 ㅎㅎ
6kqOYqBA,,24.05.03,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,여름에 입어도 좋을 정도로 차가운 소재이구요 팔은 생각보다 짧고 품도 넉넉하진 않은데 색감도 이쁘고 퀄리티도 좋아서 만족
ryj0***,,24.05.01,핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,되게 크고 박시해서 편한 거 좋아하시면 추천 여름라이트 추천 셔츠 줄무늬가 생각보다 도드라집니다 배송은 빨라서 좋았습니다
7rwzfmxb,,24.04.20,베이비핑크,FREE,정사이즈예요,별로예요,화면과 비슷해요,164cm,49kg,상의 44,"옆구리 실밥이 뜯어져있어요.. 반품하기도 귀찮은데 어찌할찌 고민입니다
고퀄리티라고 홍보하시던데 마감은 그다지 고퀄은 아닌거같아요"
g8AyNBFt,,24.10.26,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,너무 만족해용 ~~~ 이쁘고 여름에 입어도 시원할듯요!! 요새는 여름이 길어져서 9월까지도 잘 입었어요 ㅎㅎ 10월 초까지도 날씨 따뜻할 땐 꺼내 입었어욭
VaLKvuem,상위 25%,24.10.11,베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,48kg,상의 55,오와 리뷰대로 진짜 이쁜거같아요 주름도 잘 안가는 재질이고 스포티하게 입어도 여성스럽게입어도 잘어울리는듯해요!
9lMhvFgb,,24.09.11,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,색상 사진이랑 똑같아요~ 생각보다 탄탄 빳빳한 재질로 데일리로 입기 좋아요!
JXtli9NE,,24.08.28,스카이블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,62kg,상의 55,리뷰가 너무 좋아서 구매했는데 생각한것보다 더 괜찮아요!ㅎㅎ 질도 좋고 쿨링감 있어서 단독으로 입거나 걸쳐 입어도 괜찮아요
CXnvJCl4,상위 25%,24.08.28,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,57kg,상의 66,"'잠옷같기도 한대 입으니 괜찮다'는 후기를 봤는데
정확하네여ㅋㅋㅋㅋ
입으니 회사합니다
컬러선택을 잘해야할듯~~"
UKEFZFfo,,24.08.26,(반팔)소라,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164cm,60kg,상의 66,"품은 넉넉해서 좋은데 어깨는 딱 맞아서 오버핏 아니라 조금 애매한 느낌 있지만 편해요
재질 좋아요!"
q7oJTkPB,,24.08.20,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,49kg,상의 55,처음에 옷만 봤을때는 살짝 커보였는데 막상 입으니까 핏이 너무 예쁘고 여행가서 아주 잘 입었습니다 ㅎㅎ 주변에서 예쁘다고 해주네용
QwkjpD89,,24.08.16,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,56kg,상의 55,약간 바스락하고 얇아서 주름 안질것 같은 소재 굳 널널해서 편하게 입기 좋을것 같아용
CUUEnKvN,,24.08.08,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,배송도 빠르고 색도 예뻐서 너무 좋았어여!! 아직은 시원히게 입을수있을꺼같아요! 원피스나 바지나 휘뚜루마뚜루템~
6yoeRGNK,상위 15%,24.08.03,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이 셔츠는 처음 구매해보는데 사이즈도 딱이고 너무 예뻐요!! 완전 제 취향저격임당~~ 다음에 다른 색으로 또 구매해야겠어요!!
8CCQPnPB,,24.07.31,(반팔)베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,시원한 소재에 색감도 소라색에 가까워서 여름에 입기 좋네요 사이즈가 널널해서 더 좋아요~
7LLWJ3Td,,24.07.24,(반팔)소라,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 55,소재 너무 맘에 들어요 잘 안구겨지는 소재같아요! 핏도 예뻐요 핑크색 하나 더 주문했어요
HsJXAI21,,24.07.14,(반팔)베이비핑크,FREE,정사이즈예요,별로예요,화면과 비슷해요,167cm,58kg,상의 55,"한번 세탁했는데 이렇게 됐어요
잘 안보이는 부분도 아니고 가슴팍 부분이라
올나간게 잘보여서 못입겠네요
가격에 비해 퀄리티 정말 별로인듯요
여기 쇼핑몰에선 옷 다신 안삽니다"
OwJHw4oY,,24.06.30,(썸머)소라,FREE,생각보다 커요,별로예요,화면과 비슷해요,156cm,42kg,상의 44,"소재는 딱 여름이불 소재로 가볍고 시원해요
저는 마른편인데 통이 너무 커서 넣어입기도 빼입기도 애매한 느낌이에요 너무 오버핏이랄까요..
수선할건 아닌거 같고.. 어떻게 입을지 고민해봐야할것 같아요ㅜㅜ"
YPfItadF,상위 20%,24.06.23,(반팔)소라,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 55,좋기는 한데 어깨가 넓어서 무조건 롤업해서 입어야 여리한 핏이 나올 것 같아요. 뭔가 아빠 셔츠를 입은 느낌이랄까..?
fkFkSk8P,,24.06.20,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,57kg,상의 66,시원하고 엄청 얇아서 잘 입고 돌아다닐 수 있을 것 같아용~~ 편하거 색상도 딱 이쁘고!! 여름에 하나씩은 잇으면 넘 조아
bb9I52yy,,24.06.13,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,상의 44,재 얼굴톤이랑 색이 잘어울려서 구매했어요 역시 딱이구 너무 맘애들어요 재질도 좋고 여름에입기엔 더워요 감안하고 사야해요용
LE2xj6tb,,24.06.13,(반팔)스카이블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,156cm,48kg,상의 44,생각보다 크지만은 여름에 시원하게 입을수있을거같고여 잘못하면 살짝 아저씨 셔츠 느낌이 있ㅈ만 잘 코디하몬 괜찮을거같애여
용구뇽구,,24.06.02,(썸머)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 55,"사진 넘 이상하게 나왔네요 ㅎㅎ
실물은 홈페이지 사진이랑 똑같아요👍🏻
핏도 이쁘고 여름용으로 가볍게 걸치기
넘 좋아요!"
pA0j06iR,,24.05.15,(반팔)소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,58kg,상의 66,생각보다 정핏이라 아빠셔츠 뺏어입은 유아동복 느낌남ㅋㅋㅋㅋ그래도 질은 가격에 비하면 나름 ㄱㅊ은 편인듯 다려입어야 모델핏 나올듯요
eCdaMpQN,,24.04.30,그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,화면에서 생각한 것보다 조금 더 차분한 초록색이었어요. 풀색에 가까운 색이에요. 링클 프리 원단이라서 마음에 들어요.
